date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,NORMALISED_CLOSE,RETURN RATIO,PERCENTAGE_CHANGE_OPEN,PERCENTAGE_CHANGE_CLOSE,PERCENTAGE_CHANGE_LOW,Sector_Name,Sector_Encoded,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2024-04-16,336.20001220703125,339.8500061035156,332.0,332.0,874725.0,341.2425018310547,351.56200134277344,-0.7917497882559824,-2.9728096808334657e-06,-0.0124925998052757,0.0108566144079635,-0.0124925998052757,Fast Moving Consumer Goods,8.0,344.0799987792969,349.13500061035154,342.8933349609375,341.2425018310547,342.69000244140625,347.7566680908203
2024-04-18,336.1000061035156,342.70001220703125,334.8500061035156,339.29998779296875,989250.0,340.8400024414062,351.2670013427734,-0.7924723470820088,-2.974601424287072e-06,0.0095209212476703,0.0196370305970268,-0.0037191311434103,Fast Moving Consumer Goods,8.0,340.85999755859376,347.3300018310547,342.9200012207031,340.8400024414062,341.6360021972656,346.23833516438805
2024-04-19,335.3999938964844,336.95001220703125,330.1000061035156,332.79998779296875,847877.0,340.7425018310547,350.96900146484376,-0.7975300383701968,-2.082749759949931e-05,-0.007751956323285,0.0046214023218653,-0.0158019913220526,Fast Moving Consumer Goods,8.0,337.8099975585937,345.5,343.1966674804688,340.7425018310547,340.9380017089844,344.713335164388
2024-04-22,338.70001220703125,341.25,337.1000061035156,340.0,795858.0,340.9125030517578,350.8760015869141,-0.7736869200753057,9.839052983302564e-05,0.0038381687219253,0.0075287502245795,-0.0047239623438147,Fast Moving Consumer Goods,8.0,336.5400024414063,343.9200012207031,344.2100016276042,340.9125030517578,340.602001953125,343.4933359781901
2024-04-23,342.1000061035156,349.1000061035156,339.5,340.0,1431610.0,341.47000274658205,350.85400146484375,-0.7491214634483847,0.000100383636668,-0.0061385737095841,0.0204618528942144,-0.0076001346305994,Fast Moving Consumer Goods,8.0,337.70000610351565,342.9100006103516,345.5900024414062,341.47000274658205,340.9840026855469,342.696669514974
2024-04-24,343.6499938964844,345.0,342.45001220703125,343.95001220703125,742111.0,341.9675018310547,350.6260015869141,-0.7379225733739637,4.530803172507758e-05,0.0008730345289551,0.0039284333696867,-0.0034918717030869,Fast Moving Consumer Goods,8.0,339.19000244140625,341.63500061035154,345.82000122070315,341.9675018310547,340.832001953125,342.10666910807294
2024-04-25,342.25,343.8500061035156,340.54998779296875,342.0,728211.0,342.2950012207031,350.4980017089844,-0.7480377354563433,-4.073894722390392e-05,-0.0007304601899196,0.0046749630489864,-0.004967164958455,Fast Moving Consumer Goods,8.0,340.4200012207031,340.63999938964844,345.02666829427085,342.2950012207031,340.7560021972656,341.43333536783854
2024-04-26,342.8500061035156,347.0,342.3500061035156,343.95001220703125,774168.0,342.87500152587893,350.45600158691406,-0.7437026029941817,1.7531222893079067e-05,0.0032084179201778,0.0121044008242816,-0.0014583636899485,Fast Moving Consumer Goods,8.0,341.9100036621094,339.8600006103516,344.30333455403644,342.87500152587893,340.97600219726564,341.1000020345052
2024-04-29,343.1499938964844,348.45001220703125,342.70001220703125,344.70001220703125,935698.0,343.8575012207031,350.5510015869141,-0.741535147010099,8.749826093867874e-06,0.004517028524309,0.0154451942439657,-0.0013113265261746,Fast Moving Consumer Goods,8.0,342.8,339.6700012207031,343.5466674804687,343.8575012207031,341.2900024414063,340.9683349609375
2024-04-30,357.6000061035156,359.5,345.1000061035156,345.1000061035156,4020028.0,345.66750183105466,351.027001953125,-0.6371316807281892,0.000421099008132,-0.0349552566740772,0.0053131819464633,-0.0349552566740772,Fast Moving Consumer Goods,8.0,345.9,341.8000030517578,343.9066670735677,345.66750183105466,342.35600219726564,341.80333557128904
2024-05-02,351.45001220703125,361.2999877929688,350.70001220703125,361.0,2632127.0,346.23000183105466,351.2990020751953,-0.6815662923538546,-0.0001719796921564,0.0271731041720466,0.0280266758964717,-0.0021340161444017,Fast Moving Consumer Goods,8.0,347.4600036621094,343.3250030517578,343.57666829427086,346.23000183105466,343.0660021972656,341.9366689046224
2024-05-03,344.25,351.8999938964844,342.6000061035156,348.0,1392909.0,345.7350021362305,351.443002319336,-0.733587440911802,-0.0002048658971959,0.0108932461873638,0.0222222044923292,-0.0047930105925472,Fast Moving Consumer Goods,8.0,347.86000366210936,344.14000244140624,343.0466674804687,345.7350021362305,343.4080017089844,341.94000244140625
2024-05-06,337.79998779296875,345.0,336.0,344.0,1045201.0,344.9400009155273,351.2690020751953,-0.7801897290155464,-0.0001873641890205,0.0183540924543523,0.0213144241184639,-0.0053285608585394,Fast Moving Consumer Goods,8.0,346.85,344.3800018310547,342.19000040690105,344.9400009155273,343.6700012207031,341.9550018310547
2024-05-07,338.0,346.20001220703125,335.5,338.0,1542634.0,344.11500091552733,350.7000018310547,-0.7787446113634937,5.921024696833311e-06,0.0,0.0242603911450629,-0.0073964497041419,Fast Moving Consumer Goods,8.0,345.82000122070315,344.31000061035155,341.7200012207031,344.11500091552733,344.2500012207031,342.0450022379557
2024-05-08,337.0,340.95001220703125,335.54998779296875,338.0,750561.0,343.3550003051758,350.0460015869141,-0.7859697586357645,-2.95857988165682e-05,0.002967359050445,0.0117211044719027,-0.00430270684579,Fast Moving Consumer Goods,8.0,341.7,343.8,341.76666870117185,343.3550003051758,344.87400146484373,342.2466684977214
2024-05-09,330.8999938964844,341.6000061035156,330.0,338.0,1122343.0,342.08000030517576,349.4520013427734,-0.8300432010954149,-0.0001810090831903,0.0214566522649641,0.0323360906751135,-0.0027198365460409,Fast Moving Consumer Goods,8.0,337.5899963378906,342.525,341.4133341471354,342.08000030517576,344.5020007324219,342.15333455403646
2024-05-10,332.3500061035156,334.95001220703125,327.29998779296875,333.0,663071.0,341.0875,348.88600158691406,-0.8195666493530238,4.382025487388974e-05,0.0019557511194445,0.0078230963013907,-0.0151948795480809,Fast Moving Consumer Goods,8.0,335.2099975585937,341.5350006103516,341.1633341471354,341.0875,343.63000122070315,342.0416676839193
2024-05-13,330.8999938964844,334.8999938964844,327.5,334.1000061035156,827737.0,340.1,347.70500122070314,-0.8300432010954149,-4.36290711720233e-05,0.0096706324147963,0.0120882444055026,-0.01027498929948,Fast Moving Consumer Goods,8.0,333.8299987792969,340.3399993896484,340.8633341471354,340.1,342.71800048828123,342.0300008138021
2024-05-14,338.54998779296875,342.45001220703125,332.0,334.70001220703125,1752983.0,339.775,346.5020007324219,-0.7747708685613435,0.0002311874898032,-0.0113719560618972,0.0115197889667255,-0.0193471807093202,Fast Moving Consumer Goods,8.0,333.93999633789065,339.8799987792969,340.85333251953125,339.775,342.08,342.5316670735677
2024-05-15,334.79998779296875,343.79998779296875,333.29998779296875,341.0,1197943.0,339.7,345.4410003662109,-0.8018651708323585,-0.000110766508203,0.0185185556543843,0.026881721410233,-0.0044802869017055,Fast Moving Consumer Goods,8.0,333.4999938964844,337.59999694824216,340.3666646321615,339.7,341.3839990234375,342.97833353678385
2024-05-16,334.95001220703125,338.5,334.0,337.95001220703125,723290.0,339.6375,344.5090008544922,-0.8007812223463208,4.481016115067682e-06,0.0089565603542827,0.0105985599748972,-0.0028362805565268,Fast Moving Consumer Goods,8.0,334.3099975585937,335.9499969482422,339.7866658528646,339.6375,340.5259997558594,342.80333353678384
2024-05-17,336.45001220703125,339.70001220703125,335.0,336.3999938964844,800719.0,339.6550003051758,343.6050012207031,-0.7899435014379148,4.478280177141247e-05,-0.0001486649092944,0.009659681623076,-0.004309740390614,Fast Moving Consumer Goods,8.0,335.1299987792969,335.1699981689453,339.4,339.6550003051758,339.8959997558593,342.2133341471354
2024-05-21,343.8999938964844,351.0,335.04998779296875,337.6000061035156,2818680.0,340.08000030517576,342.8600012207031,-0.736116286555896,0.0002214290806703,-0.0183192436893879,0.0206455546075199,-0.0257342432700929,Fast Moving Consumer Goods,8.0,337.72999877929686,335.7799987792969,339.4699991861979,340.08000030517576,339.62599975585937,341.8866668701172
2024-05-22,340.3500061035156,348.0,339.3500061035156,346.8500061035156,1386775.0,340.1625,342.16100158691404,-0.7617654711748584,-0.0001032273293391,0.0190979870234615,0.0224768437176337,-0.0029381518497633,Fast Moving Consumer Goods,8.0,338.0900024414062,336.01499938964844,339.28333333333336,340.1625,339.43800048828126,341.415000406901
2024-05-23,346.54998779296875,353.8999938964844,338.3999938964844,342.3999938964844,3270416.0,340.38499908447267,341.7720013427734,-0.7169696903831779,0.0001821648766936,-0.0119751667657354,0.021209079100896,-0.0235175131541289,Fast Moving Consumer Goods,8.0,340.44000244140625,336.9699981689453,338.5466654459635,340.38499908447267,339.84800048828123,341.22666625976564
2024-05-24,345.04998779296875,353.5,343.6499938964844,346.5,2621886.0,340.4549987792969,341.4460009765625,-0.727807411291584,-4.328379895647605e-05,0.0042023250494975,0.0244892407070631,-0.0040573654427265,Fast Moving Consumer Goods,8.0,342.4599975585937,338.38499755859374,338.1199971516927,340.4549987792969,340.2019995117187,340.8483327229817
2024-05-27,341.1000061035156,347.6000061035156,340.5,346.3500061035156,1546857.0,340.39749908447266,341.01900085449216,-0.7563466107206553,-0.0001144756362612,0.0153913805513294,0.0190559949683126,-0.0017590328137769,Fast Moving Consumer Goods,8.0,343.38999633789064,339.25999755859374,337.9099975585938,340.39749908447266,340.4019995117188,340.47833251953125
2024-05-28,338.25,342.8999938964844,337.0,341.1000061035156,1100792.0,340.16749877929686,340.72700073242186,-0.7769383245454261,-8.355338764346798e-05,0.0084257386652346,0.0137472103369826,-0.0036954915003695,Fast Moving Consumer Goods,8.0,342.25999755859374,339.9949981689453,337.93999837239585,340.16749877929686,340.5159997558593,340.06499938964845
2024-05-29,344.3999938964844,347.8500061035156,338.29998779296875,340.04998779296875,2113385.0,340.22999877929686,340.6730004882813,-0.7325037129197607,0.0001818180013742,-0.0126306799669198,0.01001745722466,-0.0177119808699796,Fast Moving Consumer Goods,8.0,343.0699951171875,340.5799987792969,338.3666646321615,340.22999877929686,340.7439990234375,340.0433329264323
2024-05-30,344.5,352.70001220703125,343.04998779296875,344.04998779296875,2499768.0,339.5749984741211,340.91200073242186,-0.7317811540937343,2.903777737746083e-06,-0.0013062763629354,0.0238026479159108,-0.0042090339826741,Fast Moving Consumer Goods,8.0,342.6599975585938,341.55,338.8666646321615,339.5749984741211,340.8399987792969,340.31666666666666
2024-05-31,355.75,361.5499877929688,344.0,348.0,7024587.0,339.78999786376954,341.07800048828125,-0.6504982472806892,0.0003265602322206,-0.0217849613492621,0.016303549664002,-0.033028812368236,Fast Moving Consumer Goods,8.0,344.8,343.6299987792969,340.5233317057292,339.78999786376954,341.3239990234375,340.9683329264323
2024-06-03,368.25,383.9500122070313,364.1000061035156,381.9500122070313,10215851.0,340.9899978637696,341.56000061035155,-0.5601839063773056,0.0003513703443429,0.0372030202499151,0.0426341132573828,-0.011269501416115,Fast Moving Consumer Goods,8.0,350.22999877929686,346.8099975585937,342.9166646321615,340.9899978637696,342.3639990234375,342.0399993896484
2024-06-04,331.45001220703125,369.0,331.45001220703125,369.0,7245279.0,340.67249908447263,341.4420007324219,-0.8260692377992682,-0.0009993207818864,0.1132900480013081,0.1132900480013081,0.0,Fast Moving Consumer Goods,8.0,348.8700012207031,345.56499938964845,342.9533325195313,340.67249908447263,341.90799926757813,341.90833333333336
2024-06-05,334.20001220703125,338.79998779296875,316.0,335.0,3686678.0,340.48249969482424,341.4200012207031,-0.8062000828005238,8.296877051500173e-05,0.002393739568367,0.0137641394910779,-0.0544584426758089,Fast Moving Consumer Goods,8.0,346.8300048828125,344.95,342.6633341471354,340.48249969482424,341.55,341.7583333333333
2024-06-06,343.45001220703125,348.1499938964844,337.0,342.0,3458914.0,340.8050003051758,341.6700012207031,-0.73936747053202,0.0002767803609255,-0.0042219017484186,0.0136846164577217,-0.018780061079582,Fast Moving Consumer Goods,8.0,346.6200073242188,344.64000244140624,343.24000244140626,340.8050003051758,340.98400024414065,341.80333353678384
2024-06-07,345.0,346.8999938964844,340.04998779296875,340.04998779296875,1758072.0,341.51000061035154,341.8960009765625,-0.728168580457599,4.512993850279479e-05,-0.0143478614696558,0.005507228685462,-0.0143478614696558,Fast Moving Consumer Goods,8.0,344.4700073242187,344.6350036621094,343.9100016276042,341.51000061035154,340.7259997558594,341.84833374023435
2024-06-10,345.5,351.0,344.8500061035156,347.8500061035156,2083460.0,342.1675003051758,342.09200073242187,-0.7245560068214636,1.4492753623187582e-05,0.0068017542793505,0.0159189580318379,-0.0018813137380155,Fast Moving Consumer Goods,8.0,339.9200073242188,345.0750030517578,344.5133341471354,342.1675003051758,340.7759997558594,341.9566670735677
2024-06-11,343.8999938964844,347.95001220703125,343.29998779296875,347.5,1004598.0,342.81750030517577,342.3450006103516,-0.736116286555896,-4.630987275008991e-05,0.0104681772823735,0.0117767327200533,-0.0017447110036769,Fast Moving Consumer Goods,8.0,342.4100036621094,345.64000244140624,344.5133341471354,342.81750030517577,341.02,341.9916666666667
2024-06-12,344.45001220703125,346.8999938964844,344.04998779296875,344.95001220703125,955655.0,343.1125015258789,342.76400085449217,-0.7321423232597493,1.599355394907187e-05,0.0014515894390489,0.0071127350925468,-0.0011613424296297,Fast Moving Consumer Goods,8.0,344.4600036621094,345.64500427246094,344.7866678873698,343.1125015258789,341.27800048828124,342.0350006103516
2024-06-13,344.29998779296875,348.70001220703125,344.0,346.45001220703125,1031957.0,343.5875015258789,343.22200073242186,-0.733226271745787,-4.35547710105233e-06,0.0062446252985501,0.0127796240780242,-0.000871297715959,Fast Moving Consumer Goods,8.0,344.6299987792969,345.6250030517578,344.6366678873698,343.5875015258789,341.57,341.59166666666664
2024-06-14,344.3999938964844,348.70001220703125,343.0,345.8999938964844,1071246.0,344.06000061035155,343.3060003662109,-0.7325037129197607,2.9046211751748707e-06,0.0043554007740511,0.0124855353854602,-0.0040650230002767,Fast Moving Consumer Goods,8.0,344.50999755859374,344.49000244140626,344.5933349609375,344.06000061035155,342.11,341.3566660563151
2024-06-18,341.54998779296875,346.70001220703125,340.8999938964844,344.54998779296875,1467029.0,344.31499938964845,343.05400024414064,-0.7530954267445313,-8.275279192868524e-05,0.0087834873582792,0.0150783914452492,-0.0019030710575763,Fast Moving Consumer Goods,8.0,343.7199951171875,341.82000122070315,344.6233337402344,344.31499938964845,342.4779992675781,341.26666564941405
2024-06-19,337.1000061035156,343.0,335.75,342.5,1210968.0,343.975,342.7220001220703,-0.7852471998097381,-0.0001302878597129,0.0160189670682657,0.0175022064362484,-0.004004764399503,Fast Moving Consumer Goods,8.0,342.35999755859376,342.38500061035154,344.5466674804687,343.975,342.7259997558594,341.2433329264323
2024-06-20,340.1499938964844,343.04998779296875,337.25,339.0,942532.0,343.9649993896484,342.435,-0.7632105888269111,9.047723932796848e-05,-0.0033808435017474,0.0085256326577118,-0.0085256326577118,Fast Moving Consumer Goods,8.0,341.4999938964844,342.97999877929686,344.2633341471354,343.9649993896484,342.79,341.31499938964845
2024-06-21,338.54998779296875,341.8999938964844,337.25,340.95001220703125,1022030.0,343.56499938964845,342.1619995117188,-0.7747708685613435,-4.703825171910925e-05,0.007089128638605,0.0098951594278722,-0.0038398695608984,Fast Moving Consumer Goods,8.0,340.3499938964844,342.4899963378906,343.8666666666667,343.56499938964845,342.94,341.3666656494141
2024-06-24,336.6499938964844,340.29998779296875,336.0,337.95001220703125,920363.0,343.1449996948242,341.7669995117187,-0.7884986042798584,-5.61215172054963e-05,0.0038616317662747,0.0108421029634913,-0.0019307705577569,Fast Moving Consumer Goods,8.0,338.79999389648435,341.6549957275391,342.5933329264323,343.1449996948242,343.0079992675781,341.55833231608074
2024-06-25,335.20001220703125,338.8500061035156,335.0,337.79998779296875,809296.0,342.85,341.42699951171875,-0.7989749355282532,-4.307089605648295e-05,0.0077564901290387,0.0108890028745882,-0.0005966951066449,Fast Moving Consumer Goods,8.0,337.5299987792969,340.6249969482422,340.39000040690104,342.85,342.95799926757815,341.65333251953126
2024-06-26,334.8999938964844,337.8999938964844,334.3999938964844,336.0,830867.0,342.68249969482423,341.11199951171875,-0.8011426120063322,-8.950426599673156e-06,0.0032845808407377,0.0089578980432207,-0.0014929830072034,Fast Moving Consumer Goods,8.0,337.0899963378906,339.72499694824216,340.6199991861979,342.68249969482423,342.59799926757813,341.7866658528646
2024-06-27,333.6499938964844,337.79998779296875,331.1000061035156,337.0,995756.0,342.1449996948242,340.8839996337891,-0.8101740460966705,-3.732457518008658e-05,0.0100404800383571,0.0124381656598258,-0.0076427029510448,Fast Moving Consumer Goods,8.0,335.7899963378906,338.6449951171875,340.5833312988281,342.1449996948242,342.3299987792969,341.6233327229818
2024-06-28,332.1000061035156,335.70001220703125,331.04998779296875,335.0,851711.0,341.525,340.8,-0.8213729361710915,-4.6455501912870953e-05,0.0087322910062832,0.0108401265804056,-0.0031617533611835,Fast Moving Consumer Goods,8.0,334.5,337.4249969482422,339.8266642252604,341.525,341.75199951171874,341.53333333333336
2024-07-01,332.6000061035156,334.95001220703125,331.1499938964844,333.1499938964844,911492.0,340.3675003051758,340.7279998779297,-0.8177603625349562,1.5055705835915756e-05,0.0016536012714249,0.0070655624184932,-0.0043596277222555,Fast Moving Consumer Goods,8.0,333.69000244140625,336.2449981689453,338.9999979654948,340.3675003051758,341.2540002441406,341.4549997965495
2024-07-02,335.75,343.6000061035156,333.5,334.8999938964844,2169382.0,338.7425003051758,340.7209997558594,-0.7950011927261028,9.470817314128466e-05,-0.0025316637483712,0.0233805096158321,-0.0067014147431124,Fast Moving Consumer Goods,8.0,333.8,335.6649993896484,338.3499979654948,338.7425003051758,341.04,341.4316660563151
2024-07-03,335.6499938964844,338.8500061035156,335.0,337.04998779296875,828736.0,338.95249938964844,340.7259997558594,-0.7957237515521292,-2.9785883400035294e-06,0.0041709933619606,0.0095337770451982,-0.0019365228908206,Fast Moving Consumer Goods,8.0,333.95,335.51999816894534,337.7999979654948,338.95249938964844,340.93599975585937,341.1566660563151
2024-07-04,333.8999938964844,337.70001220703125,333.5,336.04998779296875,896649.0,338.93749847412107,340.62999938964845,-0.8083677592786028,-5.213764432659862e-05,0.0064390354470953,0.0113807079365355,-0.0011979452045404,Fast Moving Consumer Goods,8.0,334.0,334.89499816894534,337.09666341145834,338.93749847412107,340.5159997558593,340.94166564941406
2024-07-05,332.8999938964844,335.20001220703125,332.0,334.5,1170818.0,338.4099975585938,340.4459991455078,-0.8155929065508735,-2.9949087100313853e-05,0.0048062665450607,0.0069090368059967,-0.002703496284125,Fast Moving Consumer Goods,8.0,334.1599975585938,334.3299987792969,336.3366638183594,338.4099975585938,340.05199951171875,340.4866658528646
2024-07-08,339.29998779296875,347.0,338.1000061035156,344.95001220703125,2850289.0,338.1249969482422,340.3589990234375,-0.7693520081071404,0.0001922497450833,0.0166520029983319,0.0226938181080325,-0.0035366393534482,Fast Moving Consumer Goods,8.0,335.4999938964844,334.5949981689453,335.9966634114583,338.1249969482422,339.3939990234375,340.2949991861979
2024-07-09,338.29998779296875,345.8500061035156,336.79998779296875,340.8999938964844,1816798.0,337.76499633789064,340.2799987792969,-0.7765771553794111,-2.947244432587981e-05,0.0076855045738482,0.0223175246319171,-0.0044339345377628,Fast Moving Consumer Goods,8.0,336.00999145507814,334.9049957275391,335.7799967447917,337.76499633789064,338.19599853515626,340.201665242513
2024-07-10,335.0,339.8999938964844,332.5,338.5,992976.0,337.3199966430664,340.12299865722656,-0.8004200531803058,-9.754619899626672e-05,0.0104477611940299,0.0146268474521922,-0.0074626865671642,Fast Moving Consumer Goods,8.0,335.87999267578124,334.9149963378906,335.63999633789064,337.3199966430664,338.337998046875,340.0933319091797
2024-07-11,334.20001220703125,336.95001220703125,333.79998779296875,336.6499938964844,752675.0,336.80749664306643,339.9439990234375,-0.8062000828005238,-2.388023262593241e-05,0.0073308845001938,0.008228605324815,-0.0011969610994947,Fast Moving Consumer Goods,8.0,335.93999633789065,334.9699981689453,335.2433308919271,336.80749664306643,338.337998046875,339.7533325195312
2024-07-12,335.75,343.0,334.0,340.0,1894394.0,336.379997253418,339.5069989013672,-0.7950011927261028,4.637904656953129e-05,0.0126582278481013,0.0215934475055845,-0.0052122114668652,Fast Moving Consumer Goods,8.0,336.50999755859374,335.3349975585937,335.0566650390625,336.379997253418,338.0299975585938,339.4616658528646
2024-07-15,333.95001220703125,337.3999938964844,333.29998779296875,336.3999938964844,1241569.0,335.8574981689453,339.1569989013672,-0.8080063696185915,-5.36109543698804e-05,0.0073363725105488,0.0103308326496311,-0.0019464721973404,Fast Moving Consumer Goods,8.0,335.44000244140625,335.4699981689453,334.8766662597656,335.8574981689453,337.587998046875,338.73499959309896
2024-07-16,330.75,336.6000061035156,329.3999938964844,334.8999938964844,2168694.0,335.3174987792969,338.8869989013672,-0.8311269290874562,-9.582308998531852e-05,0.0125472226651077,0.017687093283494,-0.0040816511066231,Fast Moving Consumer Goods,8.0,333.9300048828125,334.9699981689453,334.5799987792969,335.3174987792969,336.997998046875,337.48499959309896
2024-07-18,324.25,331.29998779296875,323.1000061035156,330.75,2079538.0,334.6749984741211,338.6159991455078,-0.8780903863572157,-0.0001965230536659,0.0200462606013878,0.0217424450053007,-0.0035466272829124,Fast Moving Consumer Goods,8.0,331.7800048828125,333.8299987792969,333.8699991861979,334.6749984741211,336.2119982910156,337.2449991861979
2024-07-19,319.95001220703125,326.70001220703125,319.0,325.0,1133458.0,333.6649993896484,338.25499938964845,-0.909158431430381,-0.0001326133475086,0.0157836774505295,0.0210970456085879,-0.0029692519793264,Fast Moving Consumer Goods,8.0,328.9300048828125,332.43500061035155,332.9566670735677,333.6649993896484,335.2319982910156,336.76999918619794
2024-07-22,323.8999938964844,326.79998779296875,315.5,318.0,1114641.0,332.93249969482423,337.9929992675781,-0.8806192320013096,0.0001234562131192,-0.0182154801101044,0.0089533619979356,-0.0259339118702451,Fast Moving Consumer Goods,8.0,326.5600036621093,331.5350006103516,332.409999593099,332.93249969482423,334.41599853515623,336.1183319091797
2024-07-23,322.3500061035156,331.45001220703125,316.79998779296875,325.04998779296875,1651906.0,332.2175003051758,337.8219995117188,-0.8918181220757306,-4.785390003632095e-05,0.0083759318701117,0.0282302029818897,-0.017217366854228,Fast Moving Consumer Goods,8.0,324.24000244140626,329.8400024414062,331.72666625976564,332.2175003051758,333.5339990234375,335.3633321126302
2024-07-24,325.20001220703125,328.3999938964844,323.29998779296875,324.6499938964844,983727.0,331.7175003051758,337.6789996337891,-0.87122640825096,8.841340311935397e-05,-0.0016913231546766,0.0098400417261237,-0.0058426332802622,Fast Moving Consumer Goods,8.0,323.1300048828125,328.5300048828125,331.0233337402344,331.7175003051758,332.88,334.68666585286456
2024-07-25,323.3500061035156,329.79998779296875,322.1499938964844,323.3999938964844,1082813.0,331.14000091552737,337.5279998779297,-0.88459297480346,-5.688825443025736e-05,0.0001545934499,0.0199473683862811,-0.003711186591557,Fast Moving Consumer Goods,8.0,322.95000610351565,327.36500549316406,330.2033345540365,331.14000091552737,332.33,334.0016662597656
2024-07-26,325.1499938964844,333.8999938964844,324.0,325.45001220703125,2465354.0,330.71500091552736,337.26,-0.8715877979109713,5.566685507939928e-05,0.0009227074155886,0.0269106571251718,-0.0035368104507806,Fast Moving Consumer Goods,8.0,323.99000244140626,326.4600036621094,329.6200012207031,330.71500091552736,331.73,333.35833231608075
2024-07-29,344.6000061035156,349.70001220703125,327.1000061035156,328.0,14356770.0,331.34000091552736,337.45600036621096,-0.731058595267708,0.0005981858395243,-0.0481718102423047,0.014799785296532,-0.0507835162218281,Fast Moving Consumer Goods,8.0,328.1300048828125,327.3450042724609,330.40000203450523,331.34000091552736,331.97200073242186,333.3683329264323
2024-07-30,352.29998779296875,354.6000061035156,347.1499938964844,347.79998779296875,8155099.0,332.325,337.80299987792966,-0.6754250935676215,0.0002234469400194,-0.012773205097709,0.0065285790242448,-0.0146182062870544,Fast Moving Consumer Goods,8.0,334.1200012207031,329.1800018310547,331.26666870117185,332.325,332.59800048828123,333.6316660563151
2024-07-31,348.1499938964844,355.79998779296875,346.3999938964844,354.25,2695268.0,332.9449996948242,338.0369995117188,-0.7054094106487456,-0.0001177971626534,0.0175212012364112,0.0219732702300692,-0.0050265690957338,Fast Moving Consumer Goods,8.0,338.7099975585937,330.9200012207031,331.9233357747396,332.9449996948242,333.1159997558594,333.85166625976564
2024-08-01,348.3500061035156,357.70001220703125,342.5,349.8999938964844,7025096.0,333.58000030517576,338.12599975585937,-0.7039642929966929,5.745001020758256e-06,0.0044495127481298,0.0268408380642806,-0.0167934720855932,Fast Moving Consumer Goods,8.0,343.7099975585937,333.3300018310547,332.81333618164064,333.58000030517576,333.6540002441406,334.22666625976564
2024-08-02,383.1499938964844,383.1499938964844,343.20001220703125,344.0,26955054.0,336.0425003051758,338.98199951171875,-0.4525292561192717,0.0009989948954565,-0.1021792888428481,0.0,-0.104267212125407,Fast Moving Consumer Goods,8.0,355.3099975585937,339.65,336.07666829427086,336.0425003051758,335.6340002441406,335.659999593099
2024-08-05,382.3500061035156,399.0,362.5,369.0,34428978.0,338.51500091552737,339.6979998779297,-0.4583092857394897,-2.0879232825588014e-05,-0.0349156686031314,0.0435464721608416,-0.0519157991019922,Fast Moving Consumer Goods,8.0,362.85999755859376,345.4950012207031,339.18333536783854,338.51500091552737,337.6440002441406,337.1200002034505
2024-08-06,364.3999938964844,402.0,360.3500061035156,394.0,12339179.0,339.77000122070314,340.085,-0.588000767474347,-0.000469465461501,0.0812294363317802,0.103183333516182,-0.0111141269506147,Fast Moving Consumer Goods,8.0,365.2799987792969,349.7,341.2133341471354,339.77000122070314,338.9159997558594,338.0450002034505
2024-08-07,387.1499938964844,391.4500122070313,367.1499938964844,374.8999938964844,9614242.0,342.2125015258789,341.00599975585936,-0.423628667030189,0.0006243139511814,-0.0316414831283076,0.0111068536183331,-0.0516595642911144,Fast Moving Consumer Goods,8.0,373.0799987792969,355.89499816894534,344.97333374023435,342.2125015258789,340.9719995117188,339.77666625976565
2024-08-08,387.5,403.9500122070313,382.0499877929688,387.1000061035156,14683067.0,344.8375015258789,341.9909997558594,-0.4210998213860949,9.040581403423342e-06,-0.001032242313508,0.0424516444052418,-0.0140645476310483,Fast Moving Consumer Goods,8.0,380.9099975585938,362.30999755859375,349.19000040690105,344.8375015258789,343.0459997558594,341.5299997965495
2024-08-09,385.1499938964844,395.9500122070313,383.0,393.3999938964844,4656937.0,347.38500061035154,342.8059997558594,-0.4380789615747303,-6.064531880040303e-05,0.0214202262254672,0.0280410709637699,-0.0055822249267962,Fast Moving Consumer Goods,8.0,381.30999755859375,368.30999755859375,353.5366658528646,347.38500061035154,345.0959997558594,343.2466664632162
2024-08-12,369.1000061035156,378.8500061035156,360.0,375.0,12993594.0,349.05250091552733,343.29799987792967,-0.5540424870970763,-0.0004167204478077,0.0159848111593627,0.0264156050901434,-0.0246545812870117,Fast Moving Consumer Goods,8.0,378.6599975585938,370.75999755859374,356.55,349.05250091552733,346.54400024414065,344.47999979654946
2024-08-13,360.3999938964844,376.8999938964844,358.20001220703125,373.0,4596839.0,350.375,343.3909997558593,-0.6169013565634297,-0.0002357088069131,0.034961171800504,0.0457824647043119,-0.0061042778210618,Fast Moving Consumer Goods,8.0,377.85999755859376,371.5699981689453,359.0866658528646,350.375,347.38800048828125,345.4066660563151
2024-08-14,352.29998779296875,362.2000122070313,351.25,362.0,3362861.0,351.45249938964844,343.0719995117188,-0.6754250935676215,-0.0002247504506296,0.0275333878601538,0.0281011205140329,-0.0029803798732623,Fast Moving Consumer Goods,8.0,370.8899963378906,371.98499755859376,360.8933308919271,351.45249938964844,347.94800048828125,345.9583323160807
